tile_id,date_mode,date_mode_month,year
6264_605,NA,No date,NA
6264_606,NA,No date,NA
6264_607,NA,No date,NA
6264_608,NA,No date,NA
6264_609,NA,No date,NA
6264_610,NA,No date,NA
6264_611,NA,No date,NA
6264_612,NA,No date,NA
6264_613,NA,No date,NA
6264_614,NA,No date,NA
6264_615,NA,No date,NA
6265_445,20141029,"2014, 10",2014
6265_446,20141029,"2014, 10",2014
6265_447,20141029,"2014, 10",2014
6265_448,20141029,"2014, 10",2014
6265_449,20141029,"2014, 10",2014
6265_450,20141029,"2014, 10",2014
6265_451,20141029,"2014, 10",2014
6265_452,20141029,"2014, 10",2014
6265_453,20141029,"2014, 10",2014
6265_454,20141029,"2014, 10",2014
6265_455,20141029,"2014, 10",2014
6265_456,20141029,"2014, 10",2014
6265_457,20141029,"2014, 10",2014
6265_458,20141029,"2014, 10",2014
6265_459,20141029,"2014, 10",2014
6265_460,20141029,"2014, 10",2014
6265_461,20141029,"2014, 10",2014
6265_462,20141029,"2014, 10",2014
6265_463,20141029,"2014, 10",2014
6265_464,20141029,"2014, 10",2014
6265_465,20141029,"2014, 10",2014
6265_466,20141029,"2014, 10",2014
6265_467,20141029,"2014, 10",2014
6265_468,20141029,"2014, 10",2014
6265_469,20141029,"2014, 10",2014
6265_470,20141029,"2014, 10",2014
6265_471,20141029,"2014, 10",2014
6265_472,20141029,"2014, 10",2014
6265_473,20141029,"2014, 10",2014
6265_474,20141029,"2014, 10",2014
6265_476,20141029,"2014, 10",2014
6265_477,20141029,"2014, 10",2014
6265_483,20150316,"2015, 03",2015
6265_484,20150316,"2015, 03",2015
6265_485,20150316,"2015, 03",2015
6265_486,20150316,"2015, 03",2015
6265_487,20150316,"2015, 03",2015
6265_488,20150316,"2015, 03",2015
6265_489,20150316,"2015, 03",2015
6265_490,20150316,"2015, 03",2015
6265_491,20150316,"2015, 03",2015
6265_492,20150316,"2015, 03",2015
6265_493,20150316,"2015, 03",2015
6265_494,20150316,"2015, 03",2015
6265_495,20150316,"2015, 03",2015
6265_496,20150316,"2015, 03",2015
6265_497,20150316,"2015, 03",2015
6265_498,20150316,"2015, 03",2015
6265_499,20150316,"2015, 03",2015
6265_500,20150316,"2015, 03",2015
6265_501,20150316,"2015, 03",2015
6265_502,20150316,"2015, 03",2015
6265_503,20150316,"2015, 03",2015
6265_504,20150316,"2015, 03",2015
6265_505,20150316,"2015, 03",2015
6265_506,20150316,"2015, 03",2015
6265_507,20150316,"2015, 03",2015
6265_508,20150316,"2015, 03",2015
6265_509,20150316,"2015, 03",2015
6265_510,20150316,"2015, 03",2015
6265_511,20150316,"2015, 03",2015
6265_512,20150316,"2015, 03",2015
6265_513,20150316,"2015, 03",2015
6265_514,20150316,"2015, 03",2015
6265_515,20150316,"2015, 03",2015
6265_516,20150316,"2015, 03",2015
6265_517,20150316,"2015, 03",2015
6265_518,20150316,"2015, 03",2015
6265_519,20150316,"2015, 03",2015
6265_520,20150316,"2015, 03",2015
6265_521,20150318,"2015, 03",2015
6265_522,20150318,"2015, 03",2015
6265_523,20150318,"2015, 03",2015
6265_524,20150318,"2015, 03",2015
6265_525,20150318,"2015, 03",2015
6265_526,20150318,"2015, 03",2015
6265_527,20150318,"2015, 03",2015
6265_528,20150318,"2015, 03",2015
6265_529,20150318,"2015, 03",2015
6265_530,20150317,"2015, 03",2015
6265_531,20150317,"2015, 03",2015
6265_532,20150317,"2015, 03",2015
6265_533,20150317,"2015, 03",2015
6265_534,20150317,"2015, 03",2015
6265_535,20150317,"2015, 03",2015
6265_536,20150318,"2015, 03",2015
6265_537,20150318,"2015, 03",2015
6265_538,20150318,"2015, 03",2015
6265_539,20150418,"2015, 04",2015
6265_540,20150406,"2015, 04",2015
6265_541,20150406,"2015, 04",2015
6265_542,20150406,"2015, 04",2015
6265_543,20150406,"2015, 04",2015
6265_544,20150418,"2015, 04",2015
6265_545,20150418,"2015, 04",2015
6265_546,20150418,"2015, 04",2015
6265_547,20150418,"2015, 04",2015
6265_548,20150418,"2015, 04",2015
6265_549,20150418,"2015, 04",2015
6265_550,20150418,"2015, 04",2015
6265_551,20150418,"2015, 04",2015
6265_552,20150418,"2015, 04",2015
6265_553,20150418,"2015, 04",2015
6265_554,20150418,"2015, 04",2015
6265_555,20150418,"2015, 04",2015
6265_556,20150419,"2015, 04",2015
6265_557,20150419,"2015, 04",2015
6265_558,20150514,"2015, 05",2015
6265_559,20150514,"2015, 05",2015
6265_560,20150321,"2015, 03",2015
6265_561,20150321,"2015, 03",2015
6265_562,20150321,"2015, 03",2015
6265_563,20150321,"2015, 03",2015
6265_564,20141208,"2014, 12",2014
6265_565,20141208,"2014, 12",2014
6265_566,20141208,"2014, 12",2014
6265_567,20150418,"2015, 04",2015
6265_568,20150419,"2015, 04",2015
6265_569,20150417,"2015, 04",2015
6265_570,20150417,"2015, 04",2015
6265_571,20150417,"2015, 04",2015
6265_572,20150417,"2015, 04",2015
6265_573,20150417,"2015, 04",2015
6265_574,20150405,"2015, 04",2015
6265_575,20150405,"2015, 04",2015
6265_576,20141208,"2014, 12",2014
6265_577,20141209,"2014, 12",2014
6265_578,20141209,"2014, 12",2014
6265_579,20141208,"2014, 12",2014
6265_580,20150429,"2015, 04",2015
6265_581,20150501,"2015, 05",2015
6265_582,20150501,"2015, 05",2015
6265_583,NA,No date,NA
6265_584,NA,No date,NA
6265_585,NA,No date,NA
6265_586,NA,No date,NA
6265_587,NA,No date,NA
6265_588,NA,No date,NA
6265_589,NA,No date,NA
6265_590,NA,No date,NA
6265_591,NA,No date,NA
6265_592,NA,No date,NA
6265_595,NA,No date,NA
6265_596,NA,No date,NA
6265_597,NA,No date,NA
6265_598,NA,No date,NA
6265_599,NA,No date,NA
6265_600,NA,No date,NA
6265_601,NA,No date,NA
6265_602,NA,No date,NA
6265_603,NA,No date,NA
6265_604,NA,No date,NA
6265_605,NA,No date,NA
6265_606,NA,No date,NA
6265_607,NA,No date,NA
6265_608,NA,No date,NA
6265_609,NA,No date,NA
6265_610,NA,No date,NA
6265_611,NA,No date,NA
6265_612,NA,No date,NA
6265_613,NA,No date,NA
6265_614,NA,No date,NA
6265_615,NA,No date,NA
6266_445,20141029,"2014, 10",2014
6266_446,20141029,"2014, 10",2014
6266_447,20141029,"2014, 10",2014
6266_448,20141029,"2014, 10",2014
6266_449,20141029,"2014, 10",2014
6266_450,20141029,"2014, 10",2014
6266_451,20141029,"2014, 10",2014
6266_452,20141029,"2014, 10",2014
6266_453,20141029,"2014, 10",2014
6266_454,20141029,"2014, 10",2014
6266_455,20141029,"2014, 10",2014
6266_456,20141029,"2014, 10",2014
6266_457,20141029,"2014, 10",2014
6266_458,20141029,"2014, 10",2014
6266_459,20141029,"2014, 10",2014
6266_460,20141029,"2014, 10",2014
6266_461,20141029,"2014, 10",2014
6266_462,20141029,"2014, 10",2014
6266_463,20141029,"2014, 10",2014
6266_464,20141029,"2014, 10",2014
6266_465,20141029,"2014, 10",2014
6266_466,20141029,"2014, 10",2014
6266_467,20141029,"2014, 10",2014
6266_468,20141029,"2014, 10",2014
6266_469,20141029,"2014, 10",2014
6266_470,20141029,"2014, 10",2014
6266_471,20141029,"2014, 10",2014
6266_472,20141029,"2014, 10",2014
6266_473,20141029,"2014, 10",2014
6266_474,20141029,"2014, 10",2014
6266_476,20141029,"2014, 10",2014
6266_477,20141029,"2014, 10",2014
6266_484,20150316,"2015, 03",2015
6266_485,20150316,"2015, 03",2015
6266_486,20150316,"2015, 03",2015
6266_487,20150316,"2015, 03",2015
6266_488,20150316,"2015, 03",2015
6266_489,20150316,"2015, 03",2015
6266_490,20150316,"2015, 03",2015
6266_491,20150316,"2015, 03",2015
6266_492,20150316,"2015, 03",2015
6266_493,20150316,"2015, 03",2015
6266_494,20150316,"2015, 03",2015
6266_495,20150316,"2015, 03",2015
6266_496,20150316,"2015, 03",2015
6266_497,20150316,"2015, 03",2015
6266_498,20150316,"2015, 03",2015
6266_499,20150316,"2015, 03",2015
6266_500,20150316,"2015, 03",2015
6266_501,20150316,"2015, 03",2015
6266_502,20150316,"2015, 03",2015
6266_503,20150316,"2015, 03",2015
6266_504,20150316,"2015, 03",2015
6266_505,20150316,"2015, 03",2015
6266_506,20150316,"2015, 03",2015
6266_507,20150316,"2015, 03",2015
6266_508,20150316,"2015, 03",2015
6266_509,20150316,"2015, 03",2015
6266_510,20150316,"2015, 03",2015
6266_511,20150316,"2015, 03",2015
6266_512,20150316,"2015, 03",2015
6266_513,20150316,"2015, 03",2015
6266_514,20150316,"2015, 03",2015
6266_515,20150316,"2015, 03",2015
6266_516,20150316,"2015, 03",2015
6266_517,20150316,"2015, 03",2015
6266_518,20150316,"2015, 03",2015
6266_519,20150318,"2015, 03",2015
6266_520,20150318,"2015, 03",2015
6266_521,20150318,"2015, 03",2015
6266_522,20150318,"2015, 03",2015
6266_523,20150318,"2015, 03",2015
6266_524,20150318,"2015, 03",2015
6266_525,20150318,"2015, 03",2015
6266_526,20150318,"2015, 03",2015
6266_527,20150318,"2015, 03",2015
6266_528,20150318,"2015, 03",2015
6266_529,20150318,"2015, 03",2015
6266_530,20150317,"2015, 03",2015
6266_531,20150317,"2015, 03",2015
6266_532,20150317,"2015, 03",2015
6266_533,20150317,"2015, 03",2015
6266_534,20150317,"2015, 03",2015
6266_535,20150317,"2015, 03",2015
6266_536,20150318,"2015, 03",2015
6266_537,20150318,"2015, 03",2015
6266_538,20150418,"2015, 04",2015
6266_539,20150318,"2015, 03",2015
6266_540,20150406,"2015, 04",2015
6266_541,20150406,"2015, 04",2015
6266_542,20150406,"2015, 04",2015
6266_543,20150406,"2015, 04",2015
6266_544,20150418,"2015, 04",2015
6266_545,20150418,"2015, 04",2015
6266_546,20150418,"2015, 04",2015
6266_547,20150418,"2015, 04",2015
6266_548,20150418,"2015, 04",2015
6266_549,20150418,"2015, 04",2015
6266_550,20150418,"2015, 04",2015
6266_551,20150418,"2015, 04",2015
6266_552,20150418,"2015, 04",2015
6266_553,20150418,"2015, 04",2015
6266_554,20150418,"2015, 04",2015
6266_555,20150418,"2015, 04",2015
6266_556,20150418,"2015, 04",2015
6266_557,20150419,"2015, 04",2015
6266_558,20150419,"2015, 04",2015
6266_559,20150321,"2015, 03",2015
6266_560,20150321,"2015, 03",2015
6266_561,20150321,"2015, 03",2015
6266_562,20150321,"2015, 03",2015
6266_563,20150321,"2015, 03",2015
6266_564,20141208,"2014, 12",2014
6266_565,20141208,"2014, 12",2014
6266_566,20141208,"2014, 12",2014
6266_567,20150418,"2015, 04",2015
6266_568,20150419,"2015, 04",2015
6266_569,20150417,"2015, 04",2015
6266_570,20150417,"2015, 04",2015
6266_571,20150417,"2015, 04",2015
6266_572,20150417,"2015, 04",2015
6266_573,20150417,"2015, 04",2015
6266_574,20150405,"2015, 04",2015
6266_575,20150405,"2015, 04",2015
6266_576,20141208,"2014, 12",2014
6266_577,20141209,"2014, 12",2014
6266_578,20141209,"2014, 12",2014
6266_579,20141208,"2014, 12",2014
6266_580,20150429,"2015, 04",2015
6266_581,20150501,"2015, 05",2015
6266_582,20150501,"2015, 05",2015
6266_583,NA,No date,NA
6266_584,NA,No date,NA
6266_585,NA,No date,NA
6266_586,NA,No date,NA
6266_587,NA,No date,NA
6266_588,NA,No date,NA
6266_598,NA,No date,NA
6266_599,NA,No date,NA
6266_600,NA,No date,NA
6266_601,NA,No date,NA
6266_602,NA,No date,NA
6266_603,NA,No date,NA
6266_604,NA,No date,NA
6266_605,NA,No date,NA
6266_606,NA,No date,NA
6266_607,NA,No date,NA
6266_608,NA,No date,NA
6266_609,NA,No date,NA
6266_610,NA,No date,NA
6266_611,NA,No date,NA
6266_612,NA,No date,NA
6266_613,NA,No date,NA
6266_614,NA,No date,NA
6266_615,NA,No date,NA
6267_445,20141029,"2014, 10",2014
6267_446,20141029,"2014, 10",2014
6267_447,20141029,"2014, 10",2014
6267_448,20141029,"2014, 10",2014
6267_449,20141029,"2014, 10",2014
6267_450,20141029,"2014, 10",2014
6267_451,20141029,"2014, 10",2014
6267_452,20141029,"2014, 10",2014
6267_453,20141029,"2014, 10",2014
6267_454,20141029,"2014, 10",2014
6267_455,20141029,"2014, 10",2014
6267_456,20141029,"2014, 10",2014
6267_457,20141029,"2014, 10",2014
6267_458,20141029,"2014, 10",2014
6267_459,20141029,"2014, 10",2014
6267_460,20141029,"2014, 10",2014
6267_461,20141029,"2014, 10",2014
6267_462,20141029,"2014, 10",2014
6267_463,20141029,"2014, 10",2014
6267_464,20141029,"2014, 10",2014
6267_465,20141029,"2014, 10",2014
6267_466,20141029,"2014, 10",2014
6267_467,20141029,"2014, 10",2014
6267_468,20141029,"2014, 10",2014
6267_469,20141029,"2014, 10",2014
6267_471,20141029,"2014, 10",2014
6267_472,20141029,"2014, 10",2014
6267_473,20141029,"2014, 10",2014
6267_474,20141029,"2014, 10",2014
6267_476,20141029,"2014, 10",2014
6267_477,20141029,"2014, 10",2014
6267_485,20150316,"2015, 03",2015
6267_486,20150316,"2015, 03",2015
6267_487,20150316,"2015, 03",2015
6267_488,20150316,"2015, 03",2015
6267_489,20150316,"2015, 03",2015
6267_490,20150316,"2015, 03",2015
6267_491,20150316,"2015, 03",2015
6267_492,20150316,"2015, 03",2015
6267_493,20150316,"2015, 03",2015
6267_494,20150316,"2015, 03",2015
6267_495,20150316,"2015, 03",2015
6267_496,20150316,"2015, 03",2015
6267_497,20150316,"2015, 03",2015
6267_498,20150316,"2015, 03",2015
6267_499,20150316,"2015, 03",2015
6267_500,20150316,"2015, 03",2015
6267_501,20150316,"2015, 03",2015
6267_502,20150316,"2015, 03",2015
6267_503,20150316,"2015, 03",2015
6267_504,20150316,"2015, 03",2015
6267_505,20150316,"2015, 03",2015
6267_506,20150316,"2015, 03",2015
6267_507,20150316,"2015, 03",2015
6267_508,20150316,"2015, 03",2015
6267_509,20150316,"2015, 03",2015
6267_510,20150316,"2015, 03",2015
6267_511,20150316,"2015, 03",2015
6267_512,20150316,"2015, 03",2015
6267_513,20150316,"2015, 03",2015
6267_514,20150316,"2015, 03",2015
6267_515,20150316,"2015, 03",2015
6267_516,20150316,"2015, 03",2015
6267_517,20150316,"2015, 03",2015
6267_518,20150318,"2015, 03",2015
6267_519,20150318,"2015, 03",2015
6267_520,20150318,"2015, 03",2015
6267_521,20150318,"2015, 03",2015
6267_522,20150318,"2015, 03",2015
6267_523,20150318,"2015, 03",2015
6267_524,20150318,"2015, 03",2015
6267_525,20150318,"2015, 03",2015
6267_526,20150318,"2015, 03",2015
6267_527,20150318,"2015, 03",2015
6267_528,20150318,"2015, 03",2015
6267_529,20150318,"2015, 03",2015
6267_530,20150317,"2015, 03",2015
6267_531,20150317,"2015, 03",2015
6267_532,20150317,"2015, 03",2015
6267_533,20150317,"2015, 03",2015
6267_534,20150317,"2015, 03",2015
6267_535,20150317,"2015, 03",2015
6267_536,20150318,"2015, 03",2015
6267_537,20150318,"2015, 03",2015
6267_538,20150318,"2015, 03",2015
6267_539,20150418,"2015, 04",2015
6267_540,20150406,"2015, 04",2015
6267_541,20150406,"2015, 04",2015
6267_542,20150406,"2015, 04",2015
6267_543,20150406,"2015, 04",2015
6267_544,20150418,"2015, 04",2015
6267_545,20150418,"2015, 04",2015
6267_546,20150418,"2015, 04",2015
6267_547,20150418,"2015, 04",2015
6267_548,20150418,"2015, 04",2015
6267_549,20150418,"2015, 04",2015
6267_550,20150418,"2015, 04",2015
6267_551,20150418,"2015, 04",2015
6267_552,20150418,"2015, 04",2015
6267_553,20150418,"2015, 04",2015
6267_554,20150418,"2015, 04",2015
6267_555,20150418,"2015, 04",2015
6267_556,20150418,"2015, 04",2015
6267_557,20150419,"2015, 04",2015
6267_558,20150419,"2015, 04",2015
6267_559,20150321,"2015, 03",2015
6267_560,20150321,"2015, 03",2015
6267_561,20150321,"2015, 03",2015
6267_562,20150321,"2015, 03",2015
6267_563,20150321,"2015, 03",2015
6267_564,20141208,"2014, 12",2014
6267_565,20141208,"2014, 12",2014
6267_566,20141208,"2014, 12",2014
6267_567,20150418,"2015, 04",2015
6267_568,20150419,"2015, 04",2015
6267_569,20150417,"2015, 04",2015
6267_570,20150417,"2015, 04",2015
6267_571,20150417,"2015, 04",2015
6267_572,20150417,"2015, 04",2015
6267_573,20150417,"2015, 04",2015
6267_574,20150405,"2015, 04",2015
6267_575,20150405,"2015, 04",2015
6267_576,20150417,"2015, 04",2015
6267_577,20141209,"2014, 12",2014
6267_578,20141209,"2014, 12",2014
6267_579,20141208,"2014, 12",2014
6267_580,20150429,"2015, 04",2015
6267_581,20150501,"2015, 05",2015
6267_582,20150501,"2015, 05",2015
6267_583,NA,No date,NA
6267_584,NA,No date,NA
6267_585,NA,No date,NA
6267_586,NA,No date,NA
6267_587,NA,No date,NA
6267_602,20150517,"2015, 05",2015
6267_603,20150517,"2015, 05",2015
6267_604,NA,No date,NA
6267_605,NA,No date,NA
6267_606,NA,No date,NA
6267_607,NA,No date,NA
6267_608,NA,No date,NA
6267_609,NA,No date,NA
6267_610,NA,No date,NA
6267_611,NA,No date,NA
6267_612,NA,No date,NA
6267_613,NA,No date,NA
6267_614,NA,No date,NA
6268_445,NA,No date,NA
6268_446,20141029,"2014, 10",2014
6268_447,20141029,"2014, 10",2014
6268_448,20141029,"2014, 10",2014
6268_449,20141029,"2014, 10",2014
6268_450,20141029,"2014, 10",2014
6268_451,20141029,"2014, 10",2014
6268_452,20141029,"2014, 10",2014
6268_453,20141029,"2014, 10",2014
6268_454,20141029,"2014, 10",2014
6268_455,20141029,"2014, 10",2014
6268_456,20141029,"2014, 10",2014
6268_457,20141029,"2014, 10",2014
6268_458,20141029,"2014, 10",2014
6268_459,20141029,"2014, 10",2014
6268_460,20141029,"2014, 10",2014
6268_461,20141029,"2014, 10",2014
6268_462,20141029,"2014, 10",2014
6268_463,20141029,"2014, 10",2014
6268_464,20141029,"2014, 10",2014
6268_465,20141029,"2014, 10",2014
6268_466,20141029,"2014, 10",2014
6268_467,20141029,"2014, 10",2014
6268_468,20141029,"2014, 10",2014
6268_472,20141029,"2014, 10",2014
6268_473,20141029,"2014, 10",2014
6268_476,20141029,"2014, 10",2014
6268_477,20141029,"2014, 10",2014
6268_478,20141029,"2014, 10",2014
6268_483,20150316,"2015, 03",2015
6268_484,20150316,"2015, 03",2015
6268_485,20150316,"2015, 03",2015
6268_486,20150316,"2015, 03",2015
6268_487,20150316,"2015, 03",2015
6268_488,20150316,"2015, 03",2015
6268_489,20150316,"2015, 03",2015
6268_490,20150316,"2015, 03",2015
6268_491,20150316,"2015, 03",2015
6268_492,20150316,"2015, 03",2015
6268_493,20150316,"2015, 03",2015
6268_494,20150316,"2015, 03",2015
6268_495,20150316,"2015, 03",2015
6268_496,20150316,"2015, 03",2015
6268_497,20150316,"2015, 03",2015
6268_498,20150316,"2015, 03",2015
6268_499,20150316,"2015, 03",2015
6268_500,20150316,"2015, 03",2015
6268_501,20150316,"2015, 03",2015
6268_502,20150316,"2015, 03",2015
6268_503,20150316,"2015, 03",2015
6268_504,20150316,"2015, 03",2015
6268_505,20150316,"2015, 03",2015
6268_506,20150316,"2015, 03",2015
6268_507,20150316,"2015, 03",2015
6268_508,20150316,"2015, 03",2015
6268_509,20150316,"2015, 03",2015
6268_510,20150316,"2015, 03",2015
6268_511,20150316,"2015, 03",2015
6268_512,20150316,"2015, 03",2015
6268_513,20150316,"2015, 03",2015
6268_514,20150316,"2015, 03",2015
6268_515,20150316,"2015, 03",2015
6268_516,20150316,"2015, 03",2015
6268_517,20150318,"2015, 03",2015
6268_518,20150318,"2015, 03",2015
6268_519,20150318,"2015, 03",2015
6268_520,20150318,"2015, 03",2015
6268_521,20150318,"2015, 03",2015
6268_522,20150318,"2015, 03",2015
6268_523,20150318,"2015, 03",2015
6268_524,20150318,"2015, 03",2015
6268_525,20150318,"2015, 03",2015
6268_526,20150318,"2015, 03",2015
6268_527,20150318,"2015, 03",2015
6268_528,20150318,"2015, 03",2015
6268_529,20150318,"2015, 03",2015
6268_530,20150317,"2015, 03",2015
6268_531,20150317,"2015, 03",2015
6268_532,20150317,"2015, 03",2015
6268_533,20150317,"2015, 03",2015
6268_534,20150317,"2015, 03",2015
6268_535,20150317,"2015, 03",2015
6268_536,20150318,"2015, 03",2015
6268_537,20150318,"2015, 03",2015
6268_538,20150318,"2015, 03",2015
6268_539,20150318,"2015, 03",2015
6268_540,20150406,"2015, 04",2015
6268_541,20150406,"2015, 04",2015
6268_542,20150406,"2015, 04",2015
6268_543,20150406,"2015, 04",2015
6268_544,20150418,"2015, 04",2015
6268_545,20150418,"2015, 04",2015
6268_546,20150418,"2015, 04",2015
6268_547,20150418,"2015, 04",2015
6268_548,20150418,"2015, 04",2015
6268_549,20150418,"2015, 04",2015
6268_550,20150418,"2015, 04",2015
6268_551,20150418,"2015, 04",2015
6268_552,20150418,"2015, 04",2015
6268_553,20150418,"2015, 04",2015
6268_554,20150418,"2015, 04",2015
6268_555,20150418,"2015, 04",2015
6268_556,20150418,"2015, 04",2015
6268_557,20150419,"2015, 04",2015
6268_558,20150419,"2015, 04",2015
6268_559,20150321,"2015, 03",2015
6268_560,20150321,"2015, 03",2015
6268_561,20150321,"2015, 03",2015
6268_562,20150321,"2015, 03",2015
6268_563,20150321,"2015, 03",2015
6268_564,20141208,"2014, 12",2014
6268_565,20141208,"2014, 12",2014
6268_566,20141208,"2014, 12",2014
6268_567,20150418,"2015, 04",2015
6268_568,20150419,"2015, 04",2015
6268_569,20150417,"2015, 04",2015
6268_570,20150417,"2015, 04",2015
6268_571,20150417,"2015, 04",2015
6268_572,20150417,"2015, 04",2015
6268_573,20150405,"2015, 04",2015
6268_574,20150405,"2015, 04",2015
6268_575,20150405,"2015, 04",2015
6268_576,20150417,"2015, 04",2015
6268_577,20141209,"2014, 12",2014
6268_578,20141209,"2014, 12",2014
6268_579,20141208,"2014, 12",2014
6268_580,20150429,"2015, 04",2015
6268_581,20150501,"2015, 05",2015
6268_582,20150501,"2015, 05",2015
6268_583,NA,No date,NA
6268_584,NA,No date,NA
6268_585,NA,No date,NA
6268_586,NA,No date,NA
6268_608,NA,No date,NA
6268_609,20150517,"2015, 05",2015
6268_610,20150517,"2015, 05",2015
6268_611,20150517,"2015, 05",2015
6269_446,20141029,"2014, 10",2014
6269_447,20141029,"2014, 10",2014
6269_448,20141029,"2014, 10",2014
6269_449,20141029,"2014, 10",2014
6269_450,20141029,"2014, 10",2014
6269_451,20141029,"2014, 10",2014
6269_452,20141029,"2014, 10",2014
6269_453,20141029,"2014, 10",2014
6269_454,20141029,"2014, 10",2014
6269_455,20141029,"2014, 10",2014
6269_456,20141029,"2014, 10",2014
6269_457,20141029,"2014, 10",2014
6269_458,20141029,"2014, 10",2014
6269_459,20141029,"2014, 10",2014
